Participant,NewsMeasure,Sample,Ratings_M,Ratings_Scored,SocialJetlag_ABS,SocialJetlag_ABS_Binned,Chronotype,SleepDurationAvg,SleepDurationAvg_Binned,SampleCoded,CRT,HL,Age,Edu,Gender,NewsType,NewsDomain,NewsTypeCoded,NewsDomainCoded,GenderCoded,Pct_Confidently_Correct,Pct_Unconfidently_Correct,Pct_Confidently_Incorrect,Pct_Unconfidently_Incorrect
563,Fake-The Big Lie,Conservative,61.8,0.333333333,3,'3-4,28.03571429,7.07,'7-8,0.5,3,4,21,5,Male,Fake,TBL,-0.5,0.5,0.5,20,13.33333333,26.66666667,40
563,Real-Covid,Conservative,68.13333333,0.733333333,3,'3-4,28.03571429,7.07,'7-8,0.5,3,4,21,5,Male,Real,Covid,0.5,-0.5,0.5,40,33.33333333,13.33333333,13.33333333
563,Real-The Big Lie,Conservative,62.2,0.733333333,3,'3-4,28.03571429,7.07,'7-8,0.5,3,4,21,5,Male,Real,TBL,0.5,0.5,0.5,40,33.33333333,20,6.666666667
564,Fake-Covid,Conservative,23.53333333,0.933333333,1.875,'1-2,25.91071429,8.07,'8-9,0.5,2,3,38,6,Female,Fake,Covid,-0.5,-0.5,-0.5,60,33.33333333,6.666666667,0
564,Fake-The Big Lie,Conservative,31.6,0.933333333,1.875,'1-2,25.91071429,8.07,'8-9,0.5,2,3,38,6,Female,Fake,TBL,-0.5,0.5,-0.5,46.66666667,46.66666667,0,6.666666667
564,Real-Covid,Conservative,46.86666667,0.4,1.875,'1-2,25.91071429,8.07,'8-9,0.5,2,3,38,6,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,26.66666667,26.66666667,33.33333333
564,Real-The Big Lie,Conservative,44.86666667,0.333333333,1.875,'1-2,25.91071429,8.07,'8-9,0.5,2,3,38,6,Female,Real,TBL,0.5,0.5,-0.5,13.33333333,20,46.66666667,20
565,Fake-Covid,Conservative,27.46666667,0.866666667,1,'1-2,26.21428571,7.43,'7-8,0.5,2,2,56,9,Male,Fake,Covid,-0.5,-0.5,0.5,86.66666667,0,13.33333333,0
565,Fake-The Big Lie,Conservative,20.6,1,1,'1-2,26.21428571,7.43,'7-8,0.5,2,2,56,9,Male,Fake,TBL,-0.5,0.5,0.5,100,0,0,0
565,Real-Covid,Conservative,35.46666667,0.2,1,'1-2,26.21428571,7.43,'7-8,0.5,2,2,56,9,Male,Real,Covid,0.5,-0.5,0.5,20,0,80,0
565,Real-The Big Lie,Conservative,26.86666667,0.066666667,1,'1-2,26.21428571,7.43,'7-8,0.5,2,2,56,9,Male,Real,TBL,0.5,0.5,0.5,6.666666667,0,93.33333333,0
567,Fake-Covid,Conservative,17.2,0.933333333,2.5,'2-3,26.67857143,9.36,'9-10,0.5,3,5,25,7,Male,Fake,Covid,-0.5,-0.5,0.5,60,33.33333333,0,6.666666667
567,Fake-The Big Lie,Conservative,26.6,0.933333333,2.5,'2-3,26.67857143,9.36,'9-10,0.5,3,5,25,7,Male,Fake,TBL,-0.5,0.5,0.5,53.33333333,40,6.666666667,0
567,Real-Covid,Conservative,27.46666667,0.133333333,2.5,'2-3,26.67857143,9.36,'9-10,0.5,3,5,25,7,Male,Real,Covid,0.5,-0.5,0.5,13.33333333,0,66.66666667,20
567,Real-The Big Lie,Conservative,40.26666667,0.266666667,2.5,'2-3,26.67857143,9.36,'9-10,0.5,3,5,25,7,Male,Real,TBL,0.5,0.5,0.5,6.666666667,20,26.66666667,46.66666667
569,Fake-Covid,Conservative,19.8,0.8,1,'1-2,26,6,'6-7,0.5,3,3,62,4,Male,Fake,Covid,-0.5,-0.5,0.5,40,40,6.666666667,13.33333333
569,Fake-The Big Lie,Conservative,11.86666667,0.933333333,1,'1-2,26,6,'6-7,0.5,3,3,62,4,Male,Fake,TBL,-0.5,0.5,0.5,33.33333333,60,6.666666667,0
569,Real-Covid,Conservative,34.86666667,0.266666667,1,'1-2,26,6,'6-7,0.5,3,3,62,4,Male,Real,Covid,0.5,-0.5,0.5,20,6.666666667,13.33333333,60
569,Real-The Big Lie,Conservative,35.06666667,0.266666667,1,'1-2,26,6,'6-7,0.5,3,3,62,4,Male,Real,TBL,0.5,0.5,0.5,20,6.666666667,6.666666667,66.66666667
570,Fake-Covid,Conservative,60,0.266666667,0,'0-1,33.25,8.5,'8-9,0.5,3,6,47,5,Female,Fake,Covid,-0.5,-0.5,-0.5,13.33333333,13.33333333,26.66666667,46.66666667
570,Fake-The Big Lie,Conservative,66.66666667,0.2,0,'0-1,33.25,8.5,'8-9,0.5,3,6,47,5,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,6.666666667,6.666666667,73.33333333
570,Real-Covid,Conservative,50,0.2,0,'0-1,33.25,8.5,'8-9,0.5,3,6,47,5,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,6.666666667,20,60
570,Real-The Big Lie,Conservative,43.33333333,0.266666667,0,'0-1,33.25,8.5,'8-9,0.5,3,6,47,5,Female,Real,TBL,0.5,0.5,-0.5,6.666666667,20,13.33333333,60
571,Fake-Covid,Conservative,30.46666667,0.866666667,0.625,'0-1,27.46428571,7.68,'7-8,0.5,4,5,50,7,Male,Fake,Covid,-0.5,-0.5,0.5,46.66666667,40,0,13.33333333
571,Fake-The Big Lie,Conservative,47.73333333,0.6,0.625,'0-1,27.46428571,7.68,'7-8,0.5,4,5,50,7,Male,Fake,TBL,-0.5,0.5,0.5,26.66666667,33.33333333,26.66666667,13.33333333
571,Real-Covid,Conservative,42.73333333,0.266666667,0.625,'0-1,27.46428571,7.68,'7-8,0.5,4,5,50,7,Male,Real,Covid,0.5,-0.5,0.5,6.666666667,20,20,53.33333333
571,Real-The Big Lie,Conservative,43.66666667,0.266666667,0.625,'0-1,27.46428571,7.68,'7-8,0.5,4,5,50,7,Male,Real,TBL,0.5,0.5,0.5,20,6.666666667,33.33333333,40
572,Fake-Covid,Conservative,52.46666667,0.4,2.75,'2-3,27.57142857,6.64,'6-7,0.5,2,6,43,5,Female,Fake,Covid,-0.5,-0.5,-0.5,33.33333333,6.666666667,46.66666667,13.33333333
572,Fake-The Big Lie,Conservative,45.2,0.4,2.75,'2-3,27.57142857,6.64,'6-7,0.5,2,6,43,5,Female,Fake,TBL,-0.5,0.5,-0.5,33.33333333,6.666666667,53.33333333,6.666666667
572,Real-Covid,Conservative,38.26666667,0.466666667,2.75,'2-3,27.57142857,6.64,'6-7,0.5,2,6,43,5,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,33.33333333,40,13.33333333
572,Real-The Big Lie,Conservative,45.6,0.4,2.75,'2-3,27.57142857,6.64,'6-7,0.5,2,6,43,5,Female,Real,TBL,0.5,0.5,-0.5,40,0,33.33333333,26.66666667
573,Fake-Covid,Conservative,25.13333333,0.866666667,1.75,'1-2,25.35714286,8.21,'8-9,0.5,3,6,48,7,Male,Fake,Covid,-0.5,-0.5,0.5,80,6.666666667,13.33333333,0
573,Fake-The Big Lie,Conservative,37.6,0.733333333,1.75,'1-2,25.35714286,8.21,'8-9,0.5,3,6,48,7,Male,Fake,TBL,-0.5,0.5,0.5,66.66666667,6.666666667,26.66666667,0
573,Real-Covid,Conservative,32.6,0.266666667,1.75,'1-2,25.35714286,8.21,'8-9,0.5,3,6,48,7,Male,Real,Covid,0.5,-0.5,0.5,26.66666667,0,60,13.33333333
573,Real-The Big Lie,Conservative,30.46666667,0.2,1.75,'1-2,25.35714286,8.21,'8-9,0.5,3,6,48,7,Male,Real,TBL,0.5,0.5,0.5,20,0,80,0
574,Fake-Covid,Conservative,12,0.866666667,0.25,'0-1,26.32142857,6.14,'6-7,0.5,3,4,50,9,Female,Fake,Covid,-0.5,-0.5,-0.5,60,26.66666667,6.666666667,6.666666667
574,Fake-The Big Lie,Conservative,14.6,0.8,0.25,'0-1,26.32142857,6.14,'6-7,0.5,3,4,50,9,Female,Fake,TBL,-0.5,0.5,-0.5,20,60,6.666666667,13.33333333
574,Real-Covid,Conservative,26.66666667,0.133333333,0.25,'0-1,26.32142857,6.14,'6-7,0.5,3,4,50,9,Female,Real,Covid,0.5,-0.5,-0.5,13.33333333,0,40,46.66666667
574,Real-The Big Lie,Conservative,16.33333333,0.066666667,0.25,'0-1,26.32142857,6.14,'6-7,0.5,3,4,50,9,Female,Real,TBL,0.5,0.5,-0.5,0,6.666666667,20,73.33333333
575,Fake-Covid,Conservative,5.8,1,0,'0-1,28.625,8.25,'8-9,0.5,2,5,40,7,Male,Fake,Covid,-0.5,-0.5,0.5,100,0,0,0
575,Fake-The Big Lie,Conservative,15.53333333,0.933333333,0,'0-1,28.625,8.25,'8-9,0.5,2,5,40,7,Male,Fake,TBL,-0.5,0.5,0.5,93.33333333,0,6.666666667,0
575,Real-Covid,Conservative,49.93333333,0.533333333,0,'0-1,28.625,8.25,'8-9,0.5,2,5,40,7,Male,Real,Covid,0.5,-0.5,0.5,53.33333333,0,46.66666667,0
575,Real-The Big Lie,Conservative,42.93333333,0.4,0,'0-1,28.625,8.25,'8-9,0.5,2,5,40,7,Male,Real,TBL,0.5,0.5,0.5,40,0,60,0
576,Fake-Covid,Conservative,17.66666667,0.933333333,0.55,'0-1,25.01785714,8.14,'8-9,0.5,3,3,59,7,Male,Fake,Covid,-0.5,-0.5,0.5,86.66666667,6.666666667,0,6.666666667
576,Fake-The Big Lie,Conservative,41.93333333,0.533333333,0.55,'0-1,25.01785714,8.14,'8-9,0.5,3,3,59,7,Male,Fake,TBL,-0.5,0.5,0.5,33.33333333,20,33.33333333,13.33333333
576,Real-Covid,Conservative,52.4,0.533333333,0.55,'0-1,25.01785714,8.14,'8-9,0.5,3,3,59,7,Male,Real,Covid,0.5,-0.5,0.5,40,13.33333333,40,6.666666667
576,Real-The Big Lie,Conservative,55.46666667,0.6,0.55,'0-1,25.01785714,8.14,'8-9,0.5,3,3,59,7,Male,Real,TBL,0.5,0.5,0.5,26.66666667,33.33333333,40,0
577,Fake-Covid,Conservative,24.46666667,0.866666667,1.75,'1-2,26.82142857,7.14,'7-8,0.5,2,6,55,7,Male,Fake,Covid,-0.5,-0.5,0.5,46.66666667,40,0,13.33333333
577,Fake-The Big Lie,Conservative,48.33333333,0.6,1.75,'1-2,26.82142857,7.14,'7-8,0.5,2,6,55,7,Male,Fake,TBL,-0.5,0.5,0.5,20,40,33.33333333,6.666666667
577,Real-Covid,Conservative,54.33333333,0.533333333,1.75,'1-2,26.82142857,7.14,'7-8,0.5,2,6,55,7,Male,Real,Covid,0.5,-0.5,0.5,33.33333333,20,6.666666667,40
577,Real-The Big Lie,Conservative,47.33333333,0.4,1.75,'1-2,26.82142857,7.14,'7-8,0.5,2,6,55,7,Male,Real,TBL,0.5,0.5,0.5,26.66666667,13.33333333,13.33333333,46.66666667
578,Fake-Covid,Conservative,40.93333333,0.4,2,'2-3,29.92857143,7.86,'7-8,0.5,3,6,59,4,Male,Fake,Covid,-0.5,-0.5,0.5,40,0,60,0
578,Fake-The Big Lie,Conservative,51.8,0.333333333,2,'2-3,29.92857143,7.86,'7-8,0.5,3,6,59,4,Male,Fake,TBL,-0.5,0.5,0.5,33.33333333,0,66.66666667,0
578,Real-Covid,Conservative,74.66666667,0.866666667,2,'2-3,29.92857143,7.86,'7-8,0.5,3,6,59,4,Male,Real,Covid,0.5,-0.5,0.5,86.66666667,0,6.666666667,6.666666667
578,Real-The Big Lie,Conservative,70.93333333,0.866666667,2,'2-3,29.92857143,7.86,'7-8,0.5,3,6,59,4,Male,Real,TBL,0.5,0.5,0.5,80,6.666666667,13.33333333,0
579,Fake-Covid,Conservative,30.53333333,0.866666667,0.741666667,'0-1,25.0297619,7.58,'7-8,0.5,3,2,59,7,Male,Fake,Covid,-0.5,-0.5,0.5,66.66666667,20,6.666666667,6.666666667
579,Fake-The Big Lie,Conservative,40.8,0.733333333,0.741666667,'0-1,25.0297619,7.58,'7-8,0.5,3,2,59,7,Male,Fake,TBL,-0.5,0.5,0.5,53.33333333,20,6.666666667,20
579,Real-Covid,Conservative,50.73333333,0.4,0.741666667,'0-1,25.0297619,7.58,'7-8,0.5,3,2,59,7,Male,Real,Covid,0.5,-0.5,0.5,26.66666667,13.33333333,60,0
579,Real-The Big Lie,Conservative,58.86666667,0.533333333,0.741666667,'0-1,25.0297619,7.58,'7-8,0.5,3,2,59,7,Male,Real,TBL,0.5,0.5,0.5,33.33333333,20,40,6.666666667
580,Fake-Covid,Conservative,19.4,0.8,1.5,'1-2,24.64285714,6.29,'6-7,0.5,3,4,49,9,Female,Fake,Covid,-0.5,-0.5,-0.5,40,40,13.33333333,6.666666667
580,Fake-The Big Lie,Conservative,14,0.866666667,1.5,'1-2,24.64285714,6.29,'6-7,0.5,3,4,49,9,Female,Fake,TBL,-0.5,0.5,-0.5,20,66.66666667,6.666666667,6.666666667
580,Real-Covid,Conservative,47.93333333,0.4,1.5,'1-2,24.64285714,6.29,'6-7,0.5,3,4,49,9,Female,Real,Covid,0.5,-0.5,-0.5,40,0,20,40
580,Real-The Big Lie,Conservative,16.33333333,0.133333333,1.5,'1-2,24.64285714,6.29,'6-7,0.5,3,4,49,9,Female,Real,TBL,0.5,0.5,-0.5,6.666666667,6.666666667,13.33333333,73.33333333
582,Fake-Covid,Conservative,69.13333333,0.266666667,1.75,'1-2,25.57142857,6.64,'6-7,0.5,1,2,51,9,Female,Fake,Covid,-0.5,-0.5,-0.5,26.66666667,0,73.33333333,0
582,Fake-The Big Lie,Conservative,70.53333333,0.333333333,1.75,'1-2,25.57142857,6.64,'6-7,0.5,1,2,51,9,Female,Fake,TBL,-0.5,0.5,-0.5,13.33333333,20,66.66666667,0
582,Real-Covid,Conservative,45.4,0.533333333,1.75,'1-2,25.57142857,6.64,'6-7,0.5,1,2,51,9,Female,Real,Covid,0.5,-0.5,-0.5,46.66666667,6.666666667,40,6.666666667
582,Real-The Big Lie,Conservative,53.46666667,0.4,1.75,'1-2,25.57142857,6.64,'6-7,0.5,1,2,51,9,Female,Real,TBL,0.5,0.5,-0.5,33.33333333,6.666666667,33.33333333,26.66666667
583,Fake-Covid,Conservative,14.13333333,0.933333333,1.5,'1-2,25.64285714,8.29,'8-9,0.5,3,6,42,6,Male,Fake,Covid,-0.5,-0.5,0.5,33.33333333,60,6.666666667,0
583,Fake-The Big Lie,Conservative,55.4,0.333333333,1.5,'1-2,25.64285714,8.29,'8-9,0.5,3,6,42,6,Male,Fake,TBL,-0.5,0.5,0.5,26.66666667,6.666666667,66.66666667,0
583,Real-Covid,Conservative,50.06666667,0.466666667,1.5,'1-2,25.64285714,8.29,'8-9,0.5,3,6,42,6,Male,Real,Covid,0.5,-0.5,0.5,40,6.666666667,13.33333333,40
583,Real-The Big Lie,Conservative,36.46666667,0.466666667,1.5,'1-2,25.64285714,8.29,'8-9,0.5,3,6,42,6,Male,Real,TBL,0.5,0.5,0.5,40,6.666666667,26.66666667,26.66666667
584,Fake-Covid,Conservative,21.93333333,0.8,0.75,'0-1,26.78571429,9.07,'9-10,0.5,3,6,26,7,Female,Fake,Covid,-0.5,-0.5,-0.5,6.666666667,73.33333333,20,0
584,Fake-The Big Lie,Conservative,45.66666667,0.533333333,0.75,'0-1,26.78571429,9.07,'9-10,0.5,3,6,26,7,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,46.66666667,13.33333333,33.33333333
584,Real-Covid,Conservative,36.13333333,0.333333333,0.75,'0-1,26.78571429,9.07,'9-10,0.5,3,6,26,7,Female,Real,Covid,0.5,-0.5,-0.5,33.33333333,0,0,66.66666667
584,Real-The Big Lie,Conservative,41.13333333,0.466666667,0.75,'0-1,26.78571429,9.07,'9-10,0.5,3,6,26,7,Female,Real,TBL,0.5,0.5,-0.5,40,6.666666667,0,53.33333333
585,Fake-Covid,Conservative,19.13333333,0.933333333,3,'3-4,23.78571429,7.57,'7-8,0.5,2,6,59,7,Female,Fake,Covid,-0.5,-0.5,-0.5,73.33333333,20,6.666666667,0
585,Fake-The Big Lie,Conservative,26.6,0.933333333,3,'3-4,23.78571429,7.57,'7-8,0.5,2,6,59,7,Female,Fake,TBL,-0.5,0.5,-0.5,66.66666667,26.66666667,0,6.666666667
585,Real-Covid,Conservative,46.26666667,0.333333333,3,'3-4,23.78571429,7.57,'7-8,0.5,2,6,59,7,Female,Real,Covid,0.5,-0.5,-0.5,26.66666667,6.666666667,46.66666667,20
585,Real-The Big Lie,Conservative,53.13333333,0.533333333,3,'3-4,23.78571429,7.57,'7-8,0.5,2,6,59,7,Female,Real,TBL,0.5,0.5,-0.5,33.33333333,20,33.33333333,13.33333333
586,Fake-Covid,Conservative,42.46666667,0.4,0.5,'0-1,27,8,'8-9,0.5,4,6,62,5,Male,Fake,Covid,-0.5,-0.5,0.5,20,20,20,40
586,Fake-The Big Lie,Conservative,50,0.2,0.5,'0-1,27,8,'8-9,0.5,4,6,62,5,Male,Fake,TBL,-0.5,0.5,0.5,6.666666667,13.33333333,13.33333333,66.66666667
586,Real-Covid,Conservative,39.33333333,0.133333333,0.5,'0-1,27,8,'8-9,0.5,4,6,62,5,Male,Real,Covid,0.5,-0.5,0.5,6.666666667,6.666666667,26.66666667,60
586,Real-The Big Lie,Conservative,38.66666667,0,0.5,'0-1,27,8,'8-9,0.5,4,6,62,5,Male,Real,TBL,0.5,0.5,0.5,0,0,13.33333333,86.66666667
589,Fake-Covid,Conservative,73.33333333,0.133333333,2.5,'2-3,28.42857143,7.86,'7-8,0.5,1,5,33,6,Female,Fake,Covid,-0.5,-0.5,-0.5,6.666666667,6.666666667,80,6.666666667
589,Fake-The Big Lie,Conservative,60.73333333,0.6,2.5,'2-3,28.42857143,7.86,'7-8,0.5,1,5,33,6,Female,Fake,TBL,-0.5,0.5,-0.5,0,60,40,0
589,Real-Covid,Conservative,55.86666667,0.6,2.5,'2-3,28.42857143,7.86,'7-8,0.5,1,5,33,6,Female,Real,Covid,0.5,-0.5,-0.5,60,0,20,20
589,Real-The Big Lie,Conservative,63.46666667,0.8,2.5,'2-3,28.42857143,7.86,'7-8,0.5,1,5,33,6,Female,Real,TBL,0.5,0.5,-0.5,66.66666667,13.33333333,0,20
591,Fake-Covid,Conservative,44.26666667,0.533333333,1.75,'1-2,28.07142857,7.64,'7-8,0.5,3,6,33,7,Female,Fake,Covid,-0.5,-0.5,-0.5,46.66666667,6.666666667,6.666666667,40
591,Fake-The Big Lie,Conservative,52,0.466666667,1.75,'1-2,28.07142857,7.64,'7-8,0.5,3,6,33,7,Female,Fake,TBL,-0.5,0.5,-0.5,40,6.666666667,33.33333333,20
591,Real-Covid,Conservative,52,0.6,1.75,'1-2,28.07142857,7.64,'7-8,0.5,3,6,33,7,Female,Real,Covid,0.5,-0.5,-0.5,40,20,20,20
591,Real-The Big Lie,Conservative,63.53333333,0.733333333,1.75,'1-2,28.07142857,7.64,'7-8,0.5,3,6,33,7,Female,Real,TBL,0.5,0.5,-0.5,66.66666667,6.666666667,13.33333333,13.33333333
592,Fake-Covid,Conservative,55.46666667,0.4,1.25,'1-2,27.35714286,7.21,'7-8,0.5,3,5,47,6,Male,Fake,Covid,-0.5,-0.5,0.5,40,0,60,0
592,Fake-The Big Lie,Conservative,30.66666667,0.666666667,1.25,'1-2,27.35714286,7.21,'7-8,0.5,3,5,47,6,Male,Fake,TBL,-0.5,0.5,0.5,66.66666667,0,33.33333333,0
592,Real-Covid,Conservative,67.86666667,0.866666667,1.25,'1-2,27.35714286,7.21,'7-8,0.5,3,5,47,6,Male,Real,Covid,0.5,-0.5,0.5,80,6.666666667,13.33333333,0
592,Real-The Big Lie,Conservative,66.93333333,0.733333333,1.25,'1-2,27.35714286,7.21,'7-8,0.5,3,5,47,6,Male,Real,TBL,0.5,0.5,0.5,73.33333333,0,26.66666667,0
593,Fake-Covid,Conservative,56.86666667,0.4,0,'0-1,29.5,7,'7-8,0.5,1,5,46,5,Female,Fake,Covid,-0.5,-0.5,-0.5,0,40,33.33333333,26.66666667
593,Fake-The Big Lie,Conservative,42.66666667,0.6,0,'0-1,29.5,7,'7-8,0.5,1,5,46,5,Female,Fake,TBL,-0.5,0.5,-0.5,6.666666667,53.33333333,13.33333333,26.66666667
593,Real-Covid,Conservative,58.8,0.666666667,0,'0-1,29.5,7,'7-8,0.5,1,5,46,5,Female,Real,Covid,0.5,-0.5,-0.5,40,26.66666667,0,33.33333333
593,Real-The Big Lie,Conservative,59.06666667,0.6,0,'0-1,29.5,7,'7-8,0.5,1,5,46,5,Female,Real,TBL,0.5,0.5,-0.5,46.66666667,13.33333333,0,40
596,Fake-Covid,Conservative,44.86666667,0.6,1.491666667,'1-2,26.29404762,7.34,'7-8,0.5,3,4,41,7,Female,Fake,Covid,-0.5,-0.5,-0.5,6.666666667,53.33333333,40,0
596,Fake-The Big Lie,Conservative,44.4,0.6,1.491666667,'1-2,26.29404762,7.34,'7-8,0.5,3,4,41,7,Female,Fake,TBL,-0.5,0.5,-0.5,0,60,40,0
596,Real-Covid,Conservative,90.33333333,1,1.491666667,'1-2,26.29404762,7.34,'7-8,0.5,3,4,41,7,Female,Real,Covid,0.5,-0.5,-0.5,100,0,0,0
596,Real-The Big Lie,Conservative,85.93333333,0.933333333,1.491666667,'1-2,26.29404762,7.34,'7-8,0.5,3,4,41,7,Female,Real,TBL,0.5,0.5,-0.5,93.33333333,0,0,6.666666667
597,Fake-Covid,Conservative,22.4,0.8,1,'1-2,26.53571429,7.07,'7-8,0.5,3,5,48,6,Male,Fake,Covid,-0.5,-0.5,0.5,53.33333333,26.66666667,20,0
597,Fake-The Big Lie,Conservative,29.06666667,0.733333333,1,'1-2,26.53571429,7.07,'7-8,0.5,3,5,48,6,Male,Fake,TBL,-0.5,0.5,0.5,40,33.33333333,26.66666667,0
597,Real-Covid,Conservative,41.26666667,0.4,1,'1-2,26.53571429,7.07,'7-8,0.5,3,5,48,6,Male,Real,Covid,0.5,-0.5,0.5,40,0,40,20
597,Real-The Big Lie,Conservative,45.8,0.533333333,1,'1-2,26.53571429,7.07,'7-8,0.5,3,5,48,6,Male,Real,TBL,0.5,0.5,0.5,53.33333333,0,26.66666667,20
598,Fake-Covid,Conservative,40.73333333,0.533333333,0.5,'0-1,27.14285714,9.29,'9-10,0.5,3,5,24,7,Female,Fake,Covid,-0.5,-0.5,-0.5,20,33.33333333,0,46.66666667
598,Fake-The Big Lie,Conservative,49.26666667,0.4,0.5,'0-1,27.14285714,9.29,'9-10,0.5,3,5,24,7,Female,Fake,TBL,-0.5,0.5,-0.5,0,40,0,60
598,Real-Covid,Conservative,35.33333333,0.2,0.5,'0-1,27.14285714,9.29,'9-10,0.5,3,5,24,7,Female,Real,Covid,0.5,-0.5,-0.5,0,20,6.666666667,73.33333333
598,Real-The Big Lie,Conservative,36.66666667,0.2,0.5,'0-1,27.14285714,9.29,'9-10,0.5,3,5,24,7,Female,Real,TBL,0.5,0.5,-0.5,0,20,0,80
